target,target_family,regime,model,predictors,n_rows,in_sample_r2,in_sample_mae,in_sample_rmse,cv_r2,cv_mae,cv_rmse,cv_note,coefficients,coefficient_signs,method
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,SMI_linear,SMI,3584,0.6304847309176709,0.050378908831006965,0.09106599283721213,0.6272233530996758,0.050415157173717806,0.09146698864294507,5_fold_seed_202608_descriptive,intercept=0.893944726; SMI=-0.512660328,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,Gamma_divider_linear,Gamma_divider,3584,0.8800423812532867,0.02934007808474437,0.05188644910117331,0.8795782917755841,0.029382226228776395,0.05198672080652083,5_fold_seed_202608_descriptive,intercept=-0.604386331; Gamma_divider=1.58649749,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,log10_R_neck_linear,log10_R_neck_Mohm,3576,0.5168097277723163,0.06295837982875202,0.10420776325329012,0.5152357067457085,0.06303897997079252,0.10437735674117671,5_fold_seed_202608_descriptive,intercept=1.29808201; log10_R_neck_Mohm=-0.338136483,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,log10_R_in_d_linear,log10_R_in_d_Mohm,3580,0.1773554077970252,0.08738417796334379,0.13593289075699208,0.1751009804550211,0.08745329037950142,0.13611902287369484,5_fold_seed_202608_descriptive,intercept=-0.283214696; log10_R_in_d_Mohm=0.451849085,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,3576,0.7717657401191538,0.053434265902457534,0.07161951919473104,0.77051698430128,0.05351131095082172,0.07181518064204939,5_fold_seed_202608_descriptive,intercept=-0.00596900109; log10_R_neck_Mohm=-0.365058853; log10_R_in_d_Mohm=0.545311126,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,3576,0.6204077691194121,0.05564595902430087,0.09236334240212613,0.6105242189045181,0.055864307019881515,0.0935580607974584,5_fold_seed_202608_descriptive,intercept=0.728837881; R_neck_Mohm=-0.00261577293; R_in_d_Mohm=0.000615672806,R_neck_Mohm:negative; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,3143,0.03762330449682094,0.05283392292607114,0.07228821011862606,-0.03375959824500008,0.05293139253546818,0.0749211957542383,5_fold_seed_202608_descriptive,intercept=1.89378225; log10_Zin_Mohm=-0.437255699; transfer_gain=-0.765383127,log10_Zin_Mohm:negative; transfer_gain:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,3072,0.9894403040022155,0.004533059629069604,0.00607345670080138,0.9893835325069708,0.004538342216726131,0.00608976100675607,5_fold_seed_202608_descriptive,intercept=0.975134342; dynamic_SMI_abs=-0.689251137; transfer_gain=0.0263897569,dynamic_SMI_abs:negative; transfer_gain:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,all_nonexploratory,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,3072,0.9486911384314407,0.00986287980635321,0.013387713853155129,0.9485632941659778,0.009879962386043528,0.013404382295720158,5_fold_seed_202608_descriptive,intercept=1.22145205; log10_R_neck_Mohm=-0.259185154; log10_R_in_d_Mohm=-0.000431801069; synaptic_conductance_scale=0.00137716483,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:negative; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,active_nonlinear_challenge,SMI_linear,SMI,47,0.8922580722756558,0.036895919844323506,0.04897120910768593,0.8848882519352161,0.037745415442048215,0.05061838452734934,5_fold_seed_202608_descriptive,intercept=0.849133391; SMI=-0.534969864,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,active_nonlinear_challenge,Gamma_divider_linear,Gamma_divider,47,0.9139581877242254,0.03292122347856471,0.04376261154449561,0.9064474357693093,0.03381324276232146,0.045632714510322296,5_fold_seed_202608_descriptive,intercept=-0.238268823; Gamma_divider=1.18955082,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,active_nonlinear_challenge,log10_R_neck_linear,log10_R_neck_Mohm,47,0.6252298592712218,0.06537204330303453,0.09133367800127021,0.5883228034997895,0.06923104522409358,0.09572532770570158,5_fold_seed_202608_descriptive,intercept=1.60084428; log10_R_neck_Mohm=-0.453592219,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,active_nonlinear_challenge,log10_R_in_d_linear,log10_R_in_d_Mohm,47,0.11966968506209552,0.12740827108108738,0.13998170687927086,0.061295762728038494,0.131856557682329,0.14454825235100982,5_fold_seed_202608_descriptive,intercept=-0.496538458; log10_R_in_d_Mohm=0.425058342,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,active_nonlinear_challenge,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,47,0.942758320901217,0.025733923948516098,0.03569477415184539,0.9347063315398186,0.027208713487412276,0.03812272979729553,5_fold_seed_202608_descriptive,intercept=-0.0835047244; log10_R_neck_Mohm=-0.537812356; log10_R_in_d_Mohm=0.715499825,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,active_nonlinear_challenge,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,47,0.8942280404529745,0.03934018623863095,0.04852144558829829,0.8776311625628317,0.042084390875089556,0.052189588566230696,5_fold_seed_202608_descriptive,intercept=0.445005538; R_neck_Mohm=-0.0010845493; R_in_d_Mohm=0.000869827322,R_neck_Mohm:negative; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,active_nonlinear_challenge,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,47,0.2304937009853587,0.11424399805174837,0.13087435240844883,0.17587946838685986,0.11888527957467776,0.13543902637358654,5_fold_seed_202608_descriptive,intercept=2.87015698; log10_Zin_Mohm=-0.769041468; transfer_gain=-6.75626754,log10_Zin_Mohm:negative; transfer_gain:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,baseline_reference_targets,SMI_linear,SMI,3,0.9662611445147165,0.058161878547536405,0.06854095460975525,-8.734727271175087,0.7798772729210516,1.1642516716938727,leave_one_out_descriptive,intercept=0.909193292; SMI=-0.615891,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,baseline_reference_targets,Gamma_divider_linear,Gamma_divider,3,0.9900627023195505,0.0327471731674971,0.03719796021849757,0.3527365825454182,0.22966469139417936,0.30021024348892844,leave_one_out_descriptive,intercept=-0.558597824; Gamma_divider=1.51493468,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,baseline_reference_targets,log10_R_neck_linear,log10_R_neck_Mohm,3,0.9234670571500696,0.09731721819823018,0.10323077371073568,-0.03504830350994248,0.36518677949385986,0.3796341606976508,leave_one_out_descriptive,intercept=1.09751602; log10_R_neck_Mohm=-0.403599821,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,baseline_reference_targets,log10_R_in_d_linear,log10_R_in_d_Mohm,3,0.0,0.34021945635128564,0.3731513144480923,-1.25,0.5103291845269284,0.5597269716721385,leave_one_out_descriptive,intercept=0.108116004; log10_R_in_d_Mohm=0.233511957,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_matched_baseline_comparisons,SMI_linear,SMI,27,0.5229803239076082,0.022108612867049023,0.027053673431234312,0.44705261105392247,0.02386544731619829,0.029127284817442117,leave_one_out_descriptive,intercept=1.05688512; SMI=-2.08175142,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_matched_baseline_comparisons,Gamma_divider_linear,Gamma_divider,27,0.5225177665815123,0.022184732932492963,0.027066786981178925,0.4443653174504105,0.023982614755428896,0.029197977524233195,leave_one_out_descriptive,intercept=-1.2566578; Gamma_divider=2.31949583,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_matched_baseline_comparisons,log10_R_neck_linear,log10_R_neck_Mohm,27,0.05522681755992587,0.03508017957725315,0.03807341874051445,-0.15644344522052478,0.03828791265476629,0.042123097192454564,leave_one_out_descriptive,intercept=1.07689612; log10_R_neck_Mohm=-0.0966576907,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_matched_baseline_comparisons,log10_R_in_d_linear,log10_R_in_d_Mohm,27,0.902357351879251,0.007286655134207367,0.012239900047002835,0.8776553107608656,0.008057358043040455,0.013700949254263892,leave_one_out_descriptive,intercept=-0.599884898; log10_R_in_d_Mohm=0.603575086,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_matched_baseline_comparisons,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,27,0.9575278841493987,0.0059102678802661415,0.00807253701716649,0.9324327937151098,0.0070750439612954396,0.01018183554034064,leave_one_out_descriptive,intercept=-0.479398371; log10_R_neck_Mohm=-0.0966084238; log10_R_in_d_Mohm=0.603556266,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_matched_baseline_comparisons,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,27,0.9581326298947571,0.005820137246919519,0.0080148599409614,0.9317199325897931,0.0070043337734935944,0.010235405838317373,leave_one_out_descriptive,intercept=0.718153796; R_neck_Mohm=-0.00215557053; R_in_d_Mohm=0.000724799782,R_neck_Mohm:negative; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_mechanistic_decomposition,SMI_linear,SMI,8,0.9993229600398701,0.00028700486058336194,0.0003681115711493922,0.9978821693802947,0.0004639740027238548,0.0006510553762985531,leave_one_out_descriptive,intercept=0.988350005; SMI=-1.45445751,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_mechanistic_decomposition,Gamma_divider_linear,Gamma_divider,8,0.9993231058689938,0.0002869794207686627,0.0003680719248346087,0.9978826967523019,0.00046392687519790365,0.0006509743099104314,leave_one_out_descriptive,intercept=-0.654373924; Gamma_divider=1.64863292,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,SMI_linear,SMI,72,0.997886410892012,0.0009452994746257582,0.0012974936010460283,0.9976642037582582,0.0009798537853586188,0.0013639938784785653,5_fold_seed_202608_descriptive,intercept=0.989190012; SMI=-1.45496796,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,Gamma_divider_linear,Gamma_divider,72,0.9989706466384942,0.0006261791341491576,0.0009054765076272328,0.9988812519965604,0.000651210300820152,0.0009439762769872186,5_fold_seed_202608_descriptive,intercept=-0.659819341; Gamma_divider=1.65486324,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,log10_R_neck_linear,log10_R_neck_Mohm,72,0.9800212433420186,0.003073313699825909,0.00398913902547872,0.9777785862648462,0.0031972971568857145,0.004207080153620815,5_fold_seed_202608_descriptive,intercept=1.15521182; log10_R_neck_Mohm=-0.20307244,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,log10_R_in_d_linear,log10_R_in_d_Mohm,72,0.039633613969445425,0.02289925309869162,0.02765753170957901,-0.0924626270141784,0.024050919361072603,0.029498384891410937,5_fold_seed_202608_descriptive,intercept=-658.297386; log10_R_in_d_Mohm=264.60533,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,72,0.98011509058145,0.0030556215761340854,0.0039797588031817,0.9766692842395751,0.0032403636309183493,0.0043108109257706285,5_fold_seed_202608_descriptive,intercept=-31.527261; log10_R_neck_Mohm=-0.202684721; log10_R_in_d_Mohm=13.1186803,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,72,0.9979310034238857,0.0009204516112820061,0.0012837333668766465,0.9976461625990539,0.0009543549579971553,0.0013692513354841207,5_fold_seed_202608_descriptive,intercept=4.74923094; R_neck_Mohm=-0.00470109398; R_in_d_Mohm=-0.012131731,R_neck_Mohm:negative; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,72,0.09106246033080811,0.02256109864290491,0.02690679462070294,-0.1382022301087209,0.02478046592057234,0.030109577373192097,5_fold_seed_202608_descriptive,intercept=183264997; log10_Zin_Mohm=-149070151; transfer_gain=1.74741769e+09,log10_Zin_Mohm:negative; transfer_gain:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,72,0.9979303991457337,0.0009205379974977301,0.0012839208189495727,0.9976451126547965,0.0009545201039435516,0.001369556683103903,5_fold_seed_202608_descriptive,intercept=26.8691554; dynamic_SMI_abs=-0.780867471; transfer_gain=-306.124092,dynamic_SMI_abs:negative; transfer_gain:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenario_uncertainty,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,72,0.9811508077802927,0.0029125252939814017,0.003874728839707888,0.9772508173159047,0.003097959089514794,0.004256747039953161,5_fold_seed_202608_descriptive,intercept=-39.8286152; log10_R_neck_Mohm=-0.204067066; log10_R_in_d_Mohm=16.4498385; synaptic_conductance_scale=0.00389368123,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,SMI_linear,SMI,27,0.5229803239076082,0.022108612867049023,0.027053673431234312,0.44705261105392247,0.02386544731619829,0.029127284817442117,leave_one_out_descriptive,intercept=1.05688512; SMI=-2.08175142,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,Gamma_divider_linear,Gamma_divider,27,0.5225177665815123,0.022184732932492963,0.027066786981178925,0.4443653174504105,0.023982614755428896,0.029197977524233195,leave_one_out_descriptive,intercept=-1.2566578; Gamma_divider=2.31949583,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,log10_R_neck_linear,log10_R_neck_Mohm,27,0.05522681755992587,0.03508017957725315,0.03807341874051445,-0.15644344522052478,0.03828791265476629,0.042123097192454564,leave_one_out_descriptive,intercept=1.07689612; log10_R_neck_Mohm=-0.0966576907,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,log10_R_in_d_linear,log10_R_in_d_Mohm,27,0.902357351879251,0.007286655134207367,0.012239900047002835,0.8776553107608656,0.008057358043040455,0.013700949254263892,leave_one_out_descriptive,intercept=-0.599884898; log10_R_in_d_Mohm=0.603575086,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,27,0.9575278841493987,0.0059102678802661415,0.00807253701716649,0.9324327937151098,0.0070750439612954396,0.01018183554034064,leave_one_out_descriptive,intercept=-0.479398371; log10_R_neck_Mohm=-0.0966084238; log10_R_in_d_Mohm=0.603556266,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,27,0.9581326298947571,0.005820137246919519,0.0080148599409614,0.9317199325897931,0.0070043337734935944,0.010235405838317373,leave_one_out_descriptive,intercept=0.718153796; R_neck_Mohm=-0.00215557053; R_in_d_Mohm=0.000724799782,R_neck_Mohm:negative; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,27,0.9073621091134675,0.007151072554170936,0.011922090826239257,0.8766429429888474,0.008298454126360388,0.013757518216314811,leave_one_out_descriptive,intercept=-840.767945; log10_Zin_Mohm=310.768581; transfer_gain=1793.78685,log10_Zin_Mohm:positive; transfer_gain:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,27,0.9775183581683115,0.004453951854711124,0.005873163741467948,0.9618169901164761,0.005394980391839018,0.007654083163864715,leave_one_out_descriptive,intercept=1.10599424; dynamic_SMI_abs=-0.535120546; transfer_gain=-1.70232736,dynamic_SMI_abs:negative; transfer_gain:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,exploratory_scenarios,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,27,0.957619164362129,0.005938664476710613,0.00806385768461899,0.9262081348555709,0.00744928019116579,0.010640507459208831,leave_one_out_descriptive,intercept=-0.480642022; log10_R_neck_Mohm=-0.0974323762; log10_R_in_d_Mohm=0.603556728; synaptic_conductance_scale=0.00205295151,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,fixed_load_geometry_sweep,SMI_linear,SMI,400,0.5755029179931965,0.1643162436415635,0.19407582512877472,0.5532942023941319,0.16593824325088724,0.19908790711942204,5_fold_seed_202608_descriptive,intercept=0.784113475; SMI=-0.422585066,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,fixed_load_geometry_sweep,Gamma_divider_linear,Gamma_divider,400,0.8867862826092356,0.08111415865482055,0.10022674171115005,0.8856356787369608,0.08115368900797287,0.10073476208842407,5_fold_seed_202608_descriptive,intercept=-0.667546942; Gamma_divider=1.5874289,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,fixed_load_geometry_sweep,log10_R_neck_linear,log10_R_neck_Mohm,400,0.9013730191733226,0.07823253487847029,0.09354745051367606,0.8998280504853066,0.07863373085975821,0.09427730289263751,5_fold_seed_202608_descriptive,intercept=1.24138436; log10_R_neck_Mohm=-0.475898573,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,fixed_load_geometry_sweep,log10_R_in_d_linear,log10_R_in_d_Mohm,400,0.0,0.2601021556940293,0.2978750214663932,-0.005345056851701946,0.26032994576118595,0.2986700399896174,5_fold_seed_202608_descriptive,intercept=0.115720547; log10_R_in_d_Mohm=0.249936459,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,fixed_load_geometry_sweep,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,400,0.9013730191733226,0.0782325348784698,0.09354745051367606,0.8998280504853067,0.07863373085975832,0.0942773028926375,5_fold_seed_202608_descriptive,intercept=0.219137836; log10_R_neck_Mohm=-0.475898573; log10_R_in_d_Mohm=0.473300001,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,fixed_load_geometry_sweep,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,400,0.5755029179931965,0.16431624364156325,0.19407582512877472,0.5532942023941317,0.16593824325088724,0.19908790711942206,5_fold_seed_202608_descriptive,intercept=3.75579966e-05; R_neck_Mohm=-0.00292473348; R_in_d_Mohm=0.00542663069,R_neck_Mohm:negative; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,SMI_linear,SMI,192,0.8733366586490591,0.017541907478794704,0.02129097233047261,0.8702087322837111,0.017719105738602126,0.02155225726546449,5_fold_seed_202608_descriptive,intercept=0.961994366; SMI=-1.11558449,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,Gamma_divider_linear,Gamma_divider,192,0.8792793573211822,0.017167033308948507,0.020785515253856402,0.8759900931828325,0.017334240166280754,0.02106678271440791,5_fold_seed_202608_descriptive,intercept=-0.41685264; Gamma_divider=1.39065994,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,log10_R_neck_linear,log10_R_neck_Mohm,192,0.9447432997711765,0.010799683406199315,0.014062498806479867,0.9421684830380492,0.01096719788716618,0.014386406168307475,5_fold_seed_202608_descriptive,intercept=1.22426584; log10_R_neck_Mohm=-0.261086264,log10_R_neck_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,log10_R_in_d_linear,log10_R_in_d_Mohm,192,0.001759711097516936,0.04641933307765398,0.0597705940609001,-0.023402091664829205,0.047125046984537795,0.06051919957977821,5_fold_seed_202608_descriptive,intercept=0.784514132; log10_R_in_d_Mohm=0.0310990176,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,192,0.9447561533202048,0.010786933811080965,0.014060863135784567,0.9418238698352509,0.010995842855960732,0.014429206201852257,5_fold_seed_202608_descriptive,intercept=1.21756376; log10_R_neck_Mohm=-0.261048221; log10_R_in_d_Mohm=0.00265996615,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,192,0.9897229419515168,0.004427899222396376,0.0060646316784337745,0.988896987933705,0.004486274970955929,0.006303625899430781,5_fold_seed_202608_descriptive,intercept=0.977742962; R_neck_Mohm=-0.00415090728; R_in_d_Mohm=-1.85640951e-06,R_neck_Mohm:negative; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,192,0.005998802742993803,0.04588265652007905,0.0596435492037503,-0.03749454725359769,0.04709505215562052,0.06093445578920526,5_fold_seed_202608_descriptive,intercept=-1.2354585; log10_Zin_Mohm=0.936692594; transfer_gain=0.216396679,log10_Zin_Mohm:positive; transfer_gain:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,192,0.9899994814029582,0.004504667157690367,0.005982480424639677,0.9891838453837453,0.004552976314084561,0.006221662787373449,5_fold_seed_202608_descriptive,intercept=0.966867567; dynamic_SMI_abs=-0.686607867; transfer_gain=0.117097233,dynamic_SMI_abs:negative; transfer_gain:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,global_uncertainty_N96,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,192,0.945044836483815,0.010788180258334898,0.01402407667477283,0.9419906843402989,0.011017907388272068,0.014408504164576905,5_fold_seed_202608_descriptive,intercept=1.21486275; log10_R_neck_Mohm=-0.260925705; log10_R_in_d_Mohm=0.00263851215; synaptic_conductance_scale=0.0023890681,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,matched_neck_heterogeneous_load,SMI_linear,SMI,30,0.9676687676649646,0.0035805601880033165,0.004313657656346617,0.9483821263208898,0.004138036722293678,0.005450478129477713,5_fold_seed_202608_descriptive,intercept=0.206250328; SMI=-0.030203644,SMI:negative,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,matched_neck_heterogeneous_load,Gamma_divider_linear,Gamma_divider,30,0.9885149236434085,0.002074532701547779,0.002570996524397446,0.9837682555214992,0.0023803583410513126,0.0030564489384817916,5_fold_seed_202608_descriptive,intercept=0.0847290841; Gamma_divider=0.164779327,Gamma_divider:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,matched_neck_heterogeneous_load,log10_R_neck_linear,log10_R_neck_Mohm,30,0.0,0.019657995633757676,0.02399023742604503,-0.12583062642718312,0.021121248515034642,0.025454881258699547,5_fold_seed_202608_descriptive,intercept=0.0352054454; log10_R_neck_Mohm=0.0704108907,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,matched_neck_heterogeneous_load,log10_R_in_d_linear,log10_R_in_d_Mohm,30,0.9918373440792227,0.0018595864958973812,0.0021674560061953453,0.9889143761928589,0.00209651149227865,0.0025258910520432306,5_fold_seed_202608_descriptive,intercept=-0.0116719162; log10_R_in_d_Mohm=0.0895778188,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,matched_neck_heterogeneous_load,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,30,0.9918373440792227,0.0018595864958973808,0.0021674560061953445,0.9889143761928589,0.002096511492278645,0.0025258910520432223,5_fold_seed_202608_descriptive,intercept=-0.00233438323; log10_R_neck_Mohm=-0.00466876646; log10_R_in_d_Mohm=0.0895778188,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,matched_neck_heterogeneous_load,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,30,0.8976672837941804,0.006251221768268132,0.007674353445964331,0.8686236784004087,0.007013020947718561,0.008695470680296326,5_fold_seed_202608_descriptive,intercept=1.25736205e-05; R_neck_Mohm=0.00125736205; R_in_d_Mohm=0.000346761088,R_neck_Mohm:positive; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
observed_Gamma_h_to_d,local_transfer,passive_morphology_challenge,SMI_linear,SMI,24,0.7292721576026331,0.057905250910248125,0.08544157569836497,0.6802020864040059,0.0632285071371576,0.09286254908140361,leave_one_out_descriptive,intercept=0.836880844; SMI=-0.591286779,SMI:negative,ordinary_least_squares_descriptive
