sample_id,neck_radius_um,neck_length_um,intracellular_resistivity_ohm_cm,head_diameter_um,dendritic_area_scale,membrane_capacitance_scale,membrane_leak_scale,synaptic_conductance_scale,nmda_fraction,hcn_density_scale,na_density_scale,kdr_density_scale,a_type_density_scale,calcium_density_scale,R_neck_Mohm,R_in_d_Mohm,SMI,SMI_class,Gamma_h_to_d,Gamma_h_to_s,A_h_mV,local_voltage_isolation,Zin_50Hz_Mohm,Ztransfer_50Hz_Mohm,transfer_gain_50Hz,electrotonic_distance_50Hz,dynamic_SMI_abs_50Hz,active_Gamma_h_to_d,active_Gamma_h_to_s,active_A_h_mV,active_local_voltage_isolation,active_Zin_50Hz_Mohm,active_transfer_gain_50Hz,active_dynamic_SMI_abs_50Hz,AMPA_only_A_h_mV,NMDA_delta_A_h_fraction
0.0,0.11258227342351444,0.4514580507704967,105.30581001336395,0.8062594896064745,1.4722142562867682,1.1070650117395329,1.0598032437863039,0.8385506982134553,0.2589075262911315,1.298136026419959,0.24044061399382521,1.2927488719500746,0.03075327553524701,0.29498703912616453,11.939326638626367,301.83185351475413,0.03955621813799964,low,0.9324524947493941,0.08167349945566778,10.901022061926065,0.06754750525060593,163.51267563742087,12.472725786034754,0.07627987088714909,2.573346190868694,0.07301774368307125,0.9323127922840228,0.08395547585375683,10.918501034519238,0.06768720771597725,163.02437330113688,0.07627672548737334,0.07323645168426544,10.824300106344976,0.008702726942968177
1.0,0.12011197757043521,0.6006949258731236,135.30928596121902,0.5741387344385966,1.374207637300623,0.9361369496023879,1.2195656074824044,1.3667330011681003,0.4164176477077275,0.5038505402287533,1.1839336497674475,0.42719904730244185,0.18881555821259022,1.6200926983482227,17.93325228312776,284.1824129635959,0.06310472240738217,low,0.9026376212107683,0.08757091111594331,17.201889216946356,0.09736237878923171,165.37562130151892,14.79259362240481,0.08944845380465363,2.414092754759214,0.108439515703655,0.9050054595196112,0.0912667100557102,17.866870186527933,0.0949945404803888,165.18040251319576,0.08944631536334148,0.10856767516167741,17.53134263741838,0.01913872519914209
2.0,0.13608566025591454,0.5059738539694982,139.29877895732267,0.736397754746609,1.487255910640231,1.0868787503524275,1.8820508094633288,1.4568788318919115,0.4061678298596408,1.2416729611013475,0.04486643758161446,0.7557692125099716,0.3840290413537148,1.3090675850780404,12.114368575996263,242.93936404082197,0.04986581167620346,low,0.9315515521709392,0.07543894721057613,17.14303472622656,0.06844844782906079,164.4738228451018,12.573084162037555,0.07644428727043476,2.5711930744424856,0.07365529885813704,0.9314899250773433,0.07789935939322402,17.32457183879666,0.0685100749226567,164.05412042343713,0.07644044741131308,0.07384373245077959,17.028832197326455,0.017366994873355877
3.0,0.13569945168348893,1.3569239404842866,168.6905204198526,0.9126491015830431,1.2006794703047659,1.0554299042838118,1.0299429171311945,0.7537734898889419,0.485149200771068,0.16741403770731042,0.43726185191218336,1.6972511622664594,0.8475982317887181,0.18867780240751905,39.567637897044186,305.7595197326369,0.12940770554468112,low,0.8063566177138718,0.07177882395341725,11.640751192885455,0.1936433822861282,165.0254887029125,13.216674066830866,0.08008868309200536,2.524620719633456,0.23976682758550055,0.8064199487956901,0.07284183605387441,11.806103755954437,0.19358005120430988,164.70719205036008,0.0800864060474631,0.2402301769855088,11.623459729196247,0.01571339609835942
4.0,0.14761545467306056,1.2384436713333735,132.85926559942305,0.5234791368565652,1.1036109820646347,1.1888777430373887,0.6944539162795751,1.0401968057321678,0.66035898551029,0.24288199870806393,0.4000865136366742,0.5886552073388392,1.3026705926084363,0.8235380042436754,24.035578304493487,372.7654632469899,0.06447909120960545,low,0.8729450154517563,0.07570068655788713,14.179000917046283,0.1270549845482437,164.44864876307932,11.785251914640055,0.07166524020284917,2.6357494438669646,0.14615856369316524,0.8733532936693778,0.08100470961163521,14.543457132273701,0.12664670633062225,164.25177108491914,0.07166440718886738,0.14633375424650336,14.195999313699478,0.024475756225130187
5.0,0.1324703957389229,0.6244663319050723,155.44399624758515,0.6879554040399903,0.7103271256894396,0.8396186319874365,1.9207528472918178,1.8844329223984126,0.7091681036782738,1.033398472860976,0.20750820524073033,1.0988369395404527,0.14939020956015792,1.3618669043202158,17.60740853603909,241.46729630835785,0.07291839849630871,low,0.90557197283649,0.08352496041487206,22.797128523853836,0.09442802716350995,169.77548271217685,16.529846138120085,0.09736297534870451,2.3293092704914264,0.10370996008822557,0.9061406554778167,0.08802151770756104,23.520661374861128,0.09385934452218325,169.33538638718483,0.09735514858015876,0.10397949838895343,22.790986586753487,0.032015936884967504
6.0,0.1037600820564439,1.336115494621061,95.90601003095526,0.6918772796987183,1.2200259883788829,0.8782787920478989,0.739102084952855,1.4174339818236144,0.3816361207954159,1.1318696508917505,1.9775901057783118,0.8348159116948753,1.7796440545476733,1.2375037231624448,37.88605087676357,360.3312591274178,0.10514228204488517,low,0.8146115329051659,0.09061000058807231,19.40901760172199,0.18538846709483414,165.62350500974873,15.932279221998545,0.0961957617130537,2.34136997931788,0.22874803231904534,0.8232413465335928,0.09404848426677397,20.85934689094615,0.17675865346640718,165.14963781785815,0.09619081192323997,0.2294043836689954,20.378896154651194,0.023575895997943883
7.0,0.10758946441769043,1.2004474167935304,98.25572511567002,0.5727914508547263,1.014503181237055,1.149767118959196,1.2880378390481135,1.392271005913217,0.4546377340368566,1.3546614962218435,1.3412456263855035,0.5322984848014377,1.6556294905929503,0.00047644700780949287,32.43483123602227,277.98170688748746,0.11667973263129217,low,0.8360756992539096,0.0684715183121463,18.61567715008921,0.16392430074609043,165.6054406728713,12.17231029538902,0.0735018743703813,2.6104443714506664,0.19585607274879577,0.840263347476733,0.07183601240537771,19.46740869077227,0.15973665252326696,165.12546296151203,0.07349888684253437,0.1964253765246507,19.033698873154833,0.02278641794786101
8.0,0.08903811976767986,1.107839766566678,167.951937930742,0.7093330653822503,1.331150666097419,0.9397453531214979,0.5085750966762415,0.9353796458308488,0.16914481268200013,0.11022919975386634,1.4661004393733386,0.9889965472710059,1.9032113146040617,0.9035290489811643,74.7068003635363,447.9167564400618,0.16678724180200039,low,0.6870208551878318,0.07602264236307132,15.828135269997052,0.31297914481216815,164.44466061467145,14.859345289832646,0.09036076473562878,2.403945124208444,0.4542975131226067,0.6896151550921357,0.0754058624439356,16.23339420231583,0.31038484490786433,164.1968323547386,0.0903589036453444,0.45498320090692246,16.12161149713877,0.006933717835645565
9.0,0.1213822716949564,0.6543765172718184,138.3728795419158,0.9872685708748337,1.0008569839943777,0.882897335596844,1.4371827244429887,1.4500041612390349,0.26440967758435224,0.32374645667057594,0.6098571687696227,1.2024908321875103,1.9568941395220343,0.7180501276794136,19.562226800815083,266.47293698178567,0.0734116830864225,low,0.8955587480242451,0.08553807324690339,18.689624297194474,0.10444125197575493,167.5731660559187,15.79328110730132,0.09424707713662907,2.3618354649478475,0.11673842096106977,0.8964492207359331,0.08579787943407674,19.034240276251424,0.10355077926406686,167.23049881671218,0.0942423751214699,0.11697762632554042,18.829696983781044,0.010862803190437049
